date,Open,HIgh,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE ,Trades
4-6-24,25350,25350.1,23700,25309.25,24801.1,24882.8,24713.86,30737.75,22605.6,77396,1912753922.8,29082
5-6-24,25194.95,25600,24862,24882.8,25360.2,25481.05,25349.98,30737.75,22605.6,24620,624116484.75,14358
6-6-24,25555,25799,25435,25481.05,25546,25636.25,25592.88,30737.75,22605.6,32684,836477784.1,10858
7-6-24,25700,26250,25511.2,25636.25,26057.5,26077.5,26009.53,30737.75,22605.6,77513,2016076853.45,19738
10-6-24,26296,27450,26078,26077.5,27166.15,27239.7,27134.37,30737.75,22605.6,68197,1850482635.3,24025
11-6-24,27239.7,27290,26816.7,27239.7,27050,27063.85,27074.81,30737.75,22605.6,41867,1133541100.6,20816
12-6-24,26890.1,27720.5,26890.1,27063.85,27500,27538.9,27406.82,30737.75,22605.6,44979,1232731503.25,18204
13-6-24,27504,27625,27186.4,27538.9,27477.7,27490.75,27444.34,30737.75,22605.6,29976,822671616.4,13718
14-6-24,27491,28025,27421.45,27490.75,27459.05,27538,27618.76,30737.75,22605.6,37314,1030566415.45,14992
18-6-24,27682,27699.9,27263.25,27538,27548.95,27462.1,27408.19,30737.75,22605.6,28615,784285254.05,13809
19-6-24,27480,27757.05,27086.2,27462.1,27420,27443.4,27419.76,30737.75,22605.6,35730,979708183.1,10881
20-6-24,27490,27766.9,27343.85,27443.4,27582,27698.45,27634.04,30737.75,22605.6,30646,846872891.75,10453
21-6-24,27850,27850,27223.55,27698.45,27280.15,27403.8,27529.27,30737.75,22605.6,59054,1625713246.95,19735
24-6-24,27400.05,27542.85,27086.25,27403.8,27333.2,27318.8,27281.8,30737.75,22605.6,34949,953471604.55,13687
25-6-24,27400,27581,27107.65,27318.8,27135.7,27217.55,27348.5,30737.75,22605.6,40713,1113439609.4,15807
26-6-24,27155,28191,27086.25,27217.55,27479.7,27498.9,27715.44,30737.75,22605.6,58935,1633409633.95,19344
27-6-24,27480,28242,27479.7,27498.9,28098.95,27832.45,27832.68,30737.75,22605.6,65372,1819478065.25,20232
28-6-24,27850,28132.4,27711.1,27832.45,27870,27870.4,27880.95,30737.75,22605.6,38614,1076595126.75,11818
1-7-24,27994,28614.95,27750,27870.4,28250,28353.35,28106.72,30737.75,23026,59357,1668330284.4,15340
2-7-24,28353.4,28527.3,27607.65,28353.35,27626,27697.75,27997.56,30737.75,23026,21261,595256084.55,9465
3-7-24,27899,27899,27285.9,27697.75,27412.4,27383.9,27545.49,30737.75,23026,68891,1897636687.6,13271
4-7-24,27548,27554.9,27170,27383.9,27523,27459.05,27412.98,30737.75,23026,40849,1119792648.8,12573
5-7-24,27445,27573.9,27297.6,27459.05,27416.8,27528.7,27471.99,30737.75,23026,16956,465815129.65,7901
8-7-24,27510,27549.6,26951.95,27528.7,27200,27193.25,27154.31,30737.75,23026,21059,571842656.3,8390
9-7-24,27340,27850,27207,27193.25,27800,27776.3,27548.94,30737.75,23026,32653,899555557.3,13067
10-7-24,27776.3,27967.95,27324.3,27776.3,27877.8,27905.45,27742.88,30737.75,23026,42280,1172968756.1,17388
11-7-24,27877.8,28001,27600.2,27905.45,27790,27772.6,27770.35,30737.75,23026,14648,406780117.7,6591
12-7-24,27791,27885,27466,27772.6,27670,27665.5,27595.96,30737.75,23026,17752,489883401.9,5034
15-7-24,27555,27835.7,26811.05,27665.5,27643.6,27616.85,27290.9,30737.75,23026,65384,1784388051.75,19874
16-7-24,27747,28683.2,27647.45,27616.85,27800,27906.8,28080.69,30737.75,23026,99513,2794393501.35,32549
