date,Open,High,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE ,Trades
14-7-22,372.8,372.8,368.5,371.2,369.5,369.9,369.66,442.5,274,2772420,1024864476.15,39945
15-7-22,368,371.3,368,369.9,369.25,369.15,369.64,442.5,274,3856534,1425541429.55,45648
18-7-22,370.6,372.4,369.6,369.15,370.7,370.7,370.77,442.5,274,1745124,647047871.4,60042
19-7-22,369.3,371.5,369.3,370.7,371,370.95,370.44,442.5,274,1567448,580649209.75,47803
20-7-22,369.95,371.95,366.6,370.95,367.35,367.85,368.31,442.5,274,7381308,2718585641.4,65004
21-7-22,368,371.35,366.25,367.85,371,370.75,370.03,442.5,274,3275734,1212108036.7,26396
22-7-22,370,373.1,368.95,370.75,372.6,372.55,371.36,442.5,274,3091493,1148055468.5,28468
25-7-22,372.55,373.5,370.4,372.55,371.6,371.15,371.39,442.5,274,3224932,1197696516.45,37473
26-7-22,371.05,371.15,368.55,371.15,369.7,369.95,369.8,442.5,274,3457867,1278719402.4,26521
27-7-22,369.25,372.2,368.7,369.95,371.05,370.85,370.59,442.5,274,2093379,775780568.35,21798
28-7-22,372.5,372.5,369.6,370.85,370.9,370.85,370.7,442.5,274,2711190,1005041588.5,26847
29-7-22,372.4,376,370,370.85,374.85,374.8,373.87,442.5,274,6522804,2438686594.1,37826
1-8-22,377,378,374.25,374.8,375.95,375.4,375.75,442.5,274,2858911,1074231272.65,48635
2-8-22,375.4,382.8,374.95,375.4,378.5,378.65,379.66,442.5,274,9280180,3523347862.5,73912
3-8-22,380,382.4,376.5,378.65,381.6,381.75,380.55,442.5,274,4871595,1853884430.35,56190
4-8-22,382,383.75,378,381.75,381,381.25,381.44,442.5,274,6766464,2580988529.9,51991
5-8-22,381.1,383.05,380.05,381.25,382.5,382.65,382.02,442.5,274,5063415,1934346270.9,48662
8-8-22,382.85,382.95,378.85,382.65,380.4,380.2,380.82,442.5,274,3347503,1274788521.9,43431
10-8-22,380,381.65,378.4,380.2,380,380.05,379.84,442.5,274,4144801,1574355545.9,40813
11-8-22,382,382,378.6,380.05,380.25,380.2,379.94,442.5,274,2409612,915512800.15,23904
12-8-22,380,388,378.85,380.2,387.4,384.8,383.17,442.5,274,5187959,1987861643.9,32108
16-8-22,388.9,399,385.45,384.8,397.8,396.1,392.8,442.5,274,11560886,4541090185.15,141277
17-8-22,398.75,404.95,397,396.1,397.25,398.3,401.24,442.5,274,9431378,3784251158.25,86888
18-8-22,398.3,414.5,396.5,398.3,410.6,409.6,405.31,442.5,274,15635959,6337411215.15,176156
19-8-22,412,427,410.3,409.6,417.85,420.45,419.51,442.5,274,25171485,10559727611.45,264011
22-8-22,418.1,420.25,404.35,420.45,406.1,408,414.23,442.5,274,11430999,4735009315.75,146074
23-8-22,400,414.45,398,408,406.25,405.45,405.47,442.5,274,15303452,6205067022.25,139716
24-8-22,405.45,407.55,398.1,405.45,404.5,404.15,402.34,442.5,274,15732854,6329917950.45,115409
25-8-22,404.15,408.3,395.9,404.15,396.85,397.15,400.62,442.5,274,11274377,4516733225.2,137320
26-8-22,400,406.7,392.2,397.15,403.05,402.85,400.34,442.5,274,13259855,5308404108.95,96173
29-8-22,397,405.5,395.1,402.85,403.65,403.45,403.09,442.5,274,7557377,3046312942.9,125640
30-8-22,406.65,412.85,404.5,403.45,410.4,411.25,409.59,442.5,274,7851221,3215751152.65,72111
1-9-22,409.6,413.8,407.65,411.25,409.35,409.8,410.95,442.5,274,10762759,4423009184.55,99495
2-9-22,411.45,418.3,405.55,409.8,415.05,415.6,411.73,442.5,274,8068140,3321929308.6,117312
5-9-22,417.15,419.65,414.05,415.6,416.1,417.95,417.36,442.5,274,6074232,2535123983.8,109171
6-9-22,419.4,441,417.5,417.95,441,436.5,428.89,442.5,274,23184248,9943540482.7,134103
7-9-22,440.05,457.5,436,436.5,448.9,448.9,447.98,457.5,274,28272706,12665574570.9,325830
8-9-22,453.95,464,446.25,448.9,462.05,461.9,457.32,464,274,14949706,6836759385.6,126898
9-9-22,465.3,484.7,451.85,461.9,453.95,454.7,468.33,484.7,274,29429693,13782718942.55,266787
12-9-22,454.6,479.5,440.6,454.7,475,475.65,465.61,484.7,274,27759936,12925280666.8,203421
13-9-22,483.25,488.65,476.25,475.65,487,486.5,482.65,488.65,274,17846212,8613496126.7,132444
14-9-22,482,533.7,482,486.5,519,524.6,508.64,533.7,274,57236617,29112707834.9,372236
15-9-22,529,544.65,509.4,524.6,535.2,538.75,527.16,544.65,274,37879876,19968597749.9,303834
16-9-22,530.95,550,511.05,538.75,518.15,516.7,529.77,550,274,42869715,22711087835.35,337801
19-9-22,517,572.95,514,516.7,564.5,564.9,554.26,572.95,274,75771183,41997152488.7,689296
20-9-22,579,585.7,567.5,564.9,572.05,574.35,577.49,585.7,274,43803577,25296286659.1,386770
21-9-22,572,575.8,532.8,574.35,539.2,541.35,550.23,585.7,274,48990918,26956433092.6,453693
22-9-22,524.5,548.8,516.1,541.35,532.9,534.05,535.44,585.7,274,24714675,13233179355.8,248002
23-9-22,535,555,535,534.05,540.55,539.35,544.14,585.7,274,17014661,9258424070.8,188875
26-9-22,537,544,499.1,539.35,501.25,511.2,528.28,585.7,274,17756139,9380142410.85,186133
27-9-22,507.95,524,474,511.2,508.5,504.35,504.45,585.7,274,29131156,14695161371.25,307400
28-9-22,495,514.35,491.05,504.35,499.75,500.05,503.56,585.7,274,12029150,6057365081.65,146638
29-9-22,509.6,519,495.2,500.05,509,506.35,507.13,585.7,274,11297808,5729465403.95,150660
30-9-22,507,523.15,501,506.35,515.8,515.6,513.48,585.7,274,11027478,5662422870.75,136479
3-10-22,516.1,519.95,471.05,515.6,488,488.65,497.9,585.7,274,14296197,7118067586.05,180294
4-10-22,502.4,506.4,482.9,488.65,493.7,492.2,496.79,585.7,274,12515966,6217788570.1,171744
6-10-22,497.9,513.8,496.15,492.2,506.85,506.9,507.3,585.7,274,9447220,4792553616.35,131837
7-10-22,506.8,527,499.8,506.9,525.6,521.8,511.54,585.7,274,9384553,4800558387.5,111185
10-10-22,517,537.95,515.35,521.8,522.55,522.65,526,585.7,274,12806265,6736070705.25,174620
11-10-22,525,526.6,498.3,522.65,499.5,500.2,511.88,585.7,274,7659702,3920831745.55,106794
12-10-22,502.75,507.45,484.2,500.2,506,505.45,497.22,585.7,274,11786907,5860668322,146866
13-10-22,505.4,505.4,491.5,505.45,495.55,496.85,497.2,585.7,274,6212954,3089102559.15,74673
14-10-22,508,512,497.5,496.85,502.15,501.85,503.5,585.7,274,6337662,3191009942.45,64544
17-10-22,499,522.7,497.45,501.85,519,520.55,511.42,585.7,274,9626670,4923300230.35,104546
18-10-22,523,524.2,506.05,520.55,509.6,507.85,513.46,585.7,274,10116195,5194285603.7,110786
19-10-22,511,519,506.7,507.85,510.85,510.7,513.46,585.7,274,6646701,3412805852.75,70461
20-10-22,509,519,507,510.7,517,517.7,513.11,585.7,274,5223412,2680163459,61313
21-10-22,518,522.9,503.8,517.7,513,512.6,513.83,585.7,274,9693780,4980985532.4,102182
24-10-22,518,521.05,516,512.6,517,516.9,518.14,585.7,274,1415497,733427034.25,18955
25-10-22,516.2,521.8,511.65,516.9,513,513.1,515.77,585.7,274,5007924,2582917717.55,68144
27-10-22,515.35,532.6,513.25,513.1,526.65,527.6,523.45,585.7,274,10067299,5269746275.8,96196
28-10-22,530.2,530.2,515.65,527.6,518.7,520.1,521.23,585.7,274,6679582,3481597133.35,61865
31-10-22,522.45,538.6,521.35,520.1,533.5,532.95,531.18,585.7,274,8601980,4569240923.4,99612
1-11-22,535,545.6,533.75,532.95,543.95,544.05,539.5,585.7,274,8669246,4677100054,87367
2-11-22,546.75,549,539.3,544.05,542,545,545.14,585.7,274,7740170,4219453787,90927
3-11-22,540,547.5,538.5,545,539.2,539.5,541.72,585.7,274,3945015,2137102973.85,42064
4-11-22,540.9,560.3,538.85,539.5,558.35,558.6,552.09,585.7,274,8028860,4432683376.1,79725
7-11-22,561,573,553.15,558.6,567.05,568.1,566.53,585.7,274,9287441,5261603673.85,106522
